product_id,year,month,date,units_sold,price_per_unit,sales_dollars,product_name
177c6f38-4f02-433f-a228-1ee03d0c1370,2023,8,2023-08-01,220,45.8,10076.0,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2023,9,2023-09-01,471,99.13,46690.23,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2023,10,2023-10-01,164,107.5,17630.0,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2023,11,2023-11-01,310,142.38,44137.8,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2023,12,2023-12-01,247,141.71,35002.37,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,1,2024-01-01,319,193.01,61570.19,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,2,2024-02-01,408,133.33,54398.64,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,3,2024-03-01,100,26.89,2689.0,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,4,2024-04-01,256,76.64,19619.84,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,5,2024-05-01,289,32.85,9493.65,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,6,2024-06-01,185,180.06,33311.1,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,7,2024-07-01,385,78.4,30184.0,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,8,2024-08-01,78,122.82,9579.96,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,9,2024-09-01,262,134.95,35356.9,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,10,2024-10-01,76,56.78,4315.28,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,11,2024-11-01,476,83.54,39765.04,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2024,12,2024-12-01,402,23.74,9543.48,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2025,1,2025-01-01,360,73.4,26424.0,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2025,2,2025-02-01,146,183.89,26847.94,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2025,3,2025-03-01,272,105.97,28823.84,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2025,4,2025-04-01,357,108.35,38680.95,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2025,5,2025-05-01,316,119.54,37774.64,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2025,6,2025-06-01,492,196.94,96894.48,"Foil-Faced Fiberglass Duct Board, 1"""
177c6f38-4f02-433f-a228-1ee03d0c1370,2025,7,2025-07-01,412,123.85,51026.2,"Foil-Faced Fiberglass Duct Board, 1"""
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,1,2023-01-01,133,131.35,17469.55,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,2,2023-02-01,90,180.31,16227.9,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,3,2023-03-01,275,142.7,39242.5,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,4,2023-04-01,412,44.49,18329.88,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,5,2023-05-01,396,31.75,12573.0,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,6,2023-06-01,77,97.16,7481.32,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,7,2023-07-01,193,157.86,30466.98,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,8,2023-08-01,316,47.84,15117.44,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,9,2023-09-01,176,103.86,18279.36,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,10,2023-10-01,483,87.35,42190.05,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,11,2023-11-01,463,124.77,57768.51,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2023,12,2023-12-01,73,97.39,7109.47,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,1,2024-01-01,159,179.08,28473.72,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,2,2024-02-01,113,133.78,15117.14,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,3,2024-03-01,460,189.72,87271.2,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,4,2024-04-01,87,178.33,15514.71,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,5,2024-05-01,195,135.31,26385.45,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,6,2024-06-01,272,188.74,51337.28,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,7,2024-07-01,472,28.97,13673.84,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,8,2024-08-01,110,84.39,9282.9,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,9,2024-09-01,280,121.13,33916.4,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,10,2024-10-01,230,104.18,23961.4,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,11,2024-11-01,91,57.82,5261.62,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2024,12,2024-12-01,100,147.56,14756.0,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2025,1,2025-01-01,224,20.38,4565.12,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2025,2,2025-02-01,496,142.9,70878.4,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2025,3,2025-03-01,484,192.46,93150.64,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2025,4,2025-04-01,95,55.3,5253.5,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2025,5,2025-05-01,252,112.53,28357.56,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2025,6,2025-06-01,152,36.6,5563.2,"Condensate Pump, 22-ft Lift"
595bd810-8fdb-4a43-87dd-068fb60a83bf,2025,7,2025-07-01,488,150.27,73331.76,"Condensate Pump, 22-ft Lift"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,1,2023-01-01,150,75.42,11313.0,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,2,2023-02-01,360,131.96,47505.6,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,3,2023-03-01,241,54.3,13086.3,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,4,2023-04-01,460,133.8,61548.0,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,5,2023-05-01,66,148.75,9817.5,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,6,2023-06-01,436,184.56,80468.16,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,7,2023-07-01,479,10.3,4933.7,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,8,2023-08-01,446,171.6,76533.6,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,9,2023-09-01,301,138.96,41826.96,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,10,2023-10-01,229,108.73,24899.17,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,11,2023-11-01,443,36.64,16231.52,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2023,12,2023-12-01,50,110.02,5501.0,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,1,2024-01-01,106,99.34,10530.04,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,2,2024-02-01,413,100.8,41630.4,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,3,2024-03-01,111,160.76,17844.36,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,4,2024-04-01,175,102.51,17939.25,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,5,2024-05-01,425,67.63,28742.75,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,6,2024-06-01,122,63.56,7754.32,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,7,2024-07-01,99,147.87,14639.13,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,8,2024-08-01,483,76.84,37113.72,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,9,2024-09-01,372,196.84,73224.48,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,10,2024-10-01,477,32.91,15698.07,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,11,2024-11-01,79,95.6,7552.4,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2024,12,2024-12-01,483,115.19,55636.77,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2025,1,2025-01-01,458,43.74,20032.92,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2025,2,2025-02-01,64,69.67,4458.88,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2025,3,2025-03-01,287,45.44,13041.28,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2025,4,2025-04-01,486,94.67,46009.62,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2025,5,2025-05-01,408,107.92,44031.36,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2025,6,2025-06-01,422,113.18,47761.96,"Mini-Split Line-Set Cover Kit, 14-ft"
9a7c82c1-7782-4b8d-b100-b2d368f1d299,2025,7,2025-07-01,432,135.35,58471.2,"Mini-Split Line-Set Cover Kit, 14-ft"
857db674-0eff-4571-b34b-976415374160,2023,1,2023-01-01,201,194.99,39192.99,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,2,2023-02-01,278,41.97,11667.66,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,3,2023-03-01,309,188.91,58373.19,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,4,2023-04-01,122,64.03,7811.66,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,5,2023-05-01,373,176.15,65703.95,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,6,2023-06-01,494,77.97,38517.18,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,7,2023-07-01,96,178.6,17145.6,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,8,2023-08-01,436,19.0,8284.0,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,9,2023-09-01,365,47.01,17158.65,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,10,2023-10-01,220,63.34,13934.8,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,11,2023-11-01,352,149.04,52462.08,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2023,12,2023-12-01,435,107.03,46558.05,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,1,2024-01-01,221,95.95,21204.95,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,2,2024-02-01,430,158.46,68137.8,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,3,2024-03-01,176,184.35,32445.6,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,4,2024-04-01,73,102.91,7512.43,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,5,2024-05-01,402,88.98,35769.96,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,6,2024-06-01,239,189.54,45300.06,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,7,2024-07-01,309,148.98,46034.82,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,8,2024-08-01,358,142.5,51015.0,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,9,2024-09-01,85,94.39,8023.15,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,10,2024-10-01,339,102.72,34822.08,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,11,2024-11-01,336,22.11,7428.96,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2024,12,2024-12-01,171,92.03,15737.13,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2025,1,2025-01-01,238,146.68,34909.84,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2025,2,2025-02-01,108,160.06,17286.48,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2025,3,2025-03-01,246,133.65,32877.9,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2025,4,2025-04-01,462,20.24,9350.88,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2025,5,2025-05-01,204,156.48,31921.92,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2025,6,2025-06-01,108,50.38,5441.04,"Roof Topper Pipe Support, 6"""
857db674-0eff-4571-b34b-976415374160,2025,7,2025-07-01,231,10.11,2335.41,"Roof Topper Pipe Support, 6"""
34596180-5049-4ba2-84de-5285bd4600db,2023,1,2023-01-01,485,114.52,55542.2,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,2,2023-02-01,286,108.24,30956.64,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,3,2023-03-01,399,193.06,77030.94,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,4,2023-04-01,250,157.52,39380.0,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,5,2023-05-01,151,92.88,14024.88,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,6,2023-06-01,82,136.29,11175.78,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,7,2023-07-01,108,41.63,4496.04,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,8,2023-08-01,159,165.52,26317.68,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,9,2023-09-01,407,114.56,46625.92,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,10,2023-10-01,173,53.06,9179.38,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,11,2023-11-01,100,77.58,7758.0,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2023,12,2023-12-01,270,128.26,34630.2,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,1,2024-01-01,225,100.96,22716.0,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,2,2024-02-01,121,138.91,16808.11,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,3,2024-03-01,319,197.91,63133.29,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,4,2024-04-01,422,14.2,5992.4,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,5,2024-05-01,369,21.4,7896.6,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,6,2024-06-01,313,20.68,6472.84,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,7,2024-07-01,284,175.69,49895.96,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,8,2024-08-01,140,125.35,17549.0,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,9,2024-09-01,161,152.87,24612.07,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,10,2024-10-01,176,48.91,8608.16,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,11,2024-11-01,56,189.42,10607.52,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2024,12,2024-12-01,165,154.29,25457.85,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2025,1,2025-01-01,190,103.29,19625.1,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2025,2,2025-02-01,150,47.4,7110.0,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2025,3,2025-03-01,130,128.51,16706.3,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2025,4,2025-04-01,92,61.14,5624.88,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2025,5,2025-05-01,143,146.23,20910.89,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2025,6,2025-06-01,384,109.02,41863.68,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
34596180-5049-4ba2-84de-5285bd4600db,2025,7,2025-07-01,272,180.78,49172.16,"Threaded Rod, ⅜"" x 10' Zinc-Plated"
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,1,2023-01-01,283,114.15,32304.45,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,2,2023-02-01,434,66.01,28648.34,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,3,2023-03-01,494,138.58,68458.52,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,4,2023-04-01,62,183.34,11367.08,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,5,2023-05-01,332,199.33,66177.56,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,6,2023-06-01,414,146.77,60762.78,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,7,2023-07-01,492,31.97,15729.24,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,8,2023-08-01,74,13.82,1022.68,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,9,2023-09-01,485,189.25,91786.25,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,10,2023-10-01,473,181.95,86062.35,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,11,2023-11-01,355,184.98,65667.9,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2023,12,2023-12-01,427,26.88,11477.76,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,1,2024-01-01,251,182.88,45902.88,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,2,2024-02-01,396,153.82,60912.72,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,3,2024-03-01,499,123.11,61431.89,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,4,2024-04-01,470,184.94,86921.8,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,5,2024-05-01,482,85.09,41013.38,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,6,2024-06-01,481,80.13,38542.53,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,7,2024-07-01,269,111.46,29982.74,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,8,2024-08-01,271,182.39,49427.69,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,9,2024-09-01,364,12.07,4393.48,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,10,2024-10-01,449,130.82,58738.18,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,11,2024-11-01,473,191.72,90683.56,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2024,12,2024-12-01,199,195.84,38972.16,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2025,1,2025-01-01,426,142.04,60509.04,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2025,2,2025-02-01,164,33.5,5494.0,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2025,3,2025-03-01,284,46.7,13262.8,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2025,4,2025-04-01,339,88.72,30076.08,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2025,5,2025-05-01,251,47.41,11899.91,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2025,6,2025-06-01,91,28.29,2574.39,"2-Hole Copper Pipe Clamp, ¾"""
70f8bdd6-641d-4c16-98ea-56f61b4ac002,2025,7,2025-07-01,210,180.24,37850.4,"2-Hole Copper Pipe Clamp, ¾"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,1,2023-01-01,270,142.68,38523.6,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,2,2023-02-01,498,89.38,44511.24,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,3,2023-03-01,467,197.98,92456.66,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,4,2023-04-01,351,120.22,42197.22,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,5,2023-05-01,355,193.37,68646.35,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,6,2023-06-01,205,119.65,24528.25,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,7,2023-07-01,280,81.46,22808.8,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,8,2023-08-01,190,52.08,9895.2,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,9,2023-09-01,175,166.11,29069.25,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,10,2023-10-01,201,159.57,32073.57,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,11,2023-11-01,487,193.02,94000.74,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2023,12,2023-12-01,379,137.04,51938.16,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2024,1,2024-01-01,286,11.74,3357.64,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2024,2,2024-02-01,282,40.7,11477.4,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2024,3,2024-03-01,279,17.22,4804.38,"Rubber Test Ball, 3""–4"""
5106c71a-93b7-4df9-a815-8c3130178db2,2024,4,2024-04-01,368,42.25,15548.0,"Rubber Test Ball, 3""–4"""
